x,y
1.90564,0.483322
1.25632,0.848563
2.404,0.370121
2.30432,0.464784
1.75718,0.649299
1.22657,0.798135
1.53635,0.752763
2.51115,0.417527
1.27672,0.505371
1.65499,0.576574
1.20244,0.60528
1.32645,0.668091
1.96672,0.643842
1.45941,0.775751
2.07639,0.501344
1.49788,0.79086
1.77459,0.562396
2.35048,0.440866
1.68076,0.397202
1.19256,0.376648
1.0773,0.375789
1.511,0.575604
2.33208,0.376721
1.38485,0.543381
2.07341,0.388095
1.69055,0.597947
1.15695,0.475022
2.56256,0.394765
2.13988,0.424277
1.22001,0.860515
1.33817,0.81611
1.79478,0.68504
1.0956,0.860941
1.54173,0.557746
2.20541,0.437029
1.38924,0.497297
2.20338,0.463658
1.1431,0.609887
1.27495,0.5297
1.11294,0.866001
1.74486,0.594272
1.19125,0.738787
1.44761,0.718537
2.0294,0.573631
2.00675,0.588292
1.29638,0.518033
1.26379,0.675943
1.27023,0.666322
1.78663,0.408168
1.69339,0.430705
1.925,0.37686
1.33133,0.505941
1.23286,0.48239
1.72419,0.706177
1.32534,0.633925
1.39966,0.841769
1.55139,0.704775
2.46116,0.402963
1.52515,0.430635
1.63149,0.474575
1.20469,0.627397
1.59715,0.550487
2.25838,0.441082
2.06715,0.540866
1.56714,0.750553
1.10741,0.617948
2.27769,0.42101
1.5526,0.53547
1.36556,0.816532
1.16331,0.543805
2.0469,0.591713
1.26611,0.711939
1.62202,0.730816
1.99991,0.398572
1.79458,0.466673
1.21863,0.772771
1.10079,0.548141
1.53451,0.734432
1.59065,0.533421
1.9251,0.504624
1.06554,0.813282
1.94303,0.551743
1.12889,0.420996
2.26878,0.46856
1.00608,0.370348
1.02838,0.635222
1.45891,0.565458
1.68624,0.492704
1.66253,0.381886
1.14133,0.37067
2.17674,0.540056
1.51738,0.751116
2.02259,0.463005
1.53804,0.588486
1.07263,0.957195
2.41686,0.428464
1.08354,0.435393
1.16013,0.417093
2.09516,0.415365
1.25651,0.789792
1.33272,0.717102
1.89575,0.554022
1.78471,0.63526
2.13644,0.482968
1.68457,0.598108
1.17365,0.825494
1.03088,0.4876
1.11043,0.546813
1.12035,0.515667
1.98671,0.416354
1.05575,0.647116
1.22911,0.484832
1.97775,0.496396
1.69275,0.383447
2.15388,0.47232
1.82414,0.546277
1.10711,0.858757
1.76014,0.556309
2.39773,0.373877
1.07685,0.756257
1.11309,0.67945
1.00512,0.988665
1.43001,0.460881
1.1056,0.851649
1.40505,0.647839
1.20909,0.902137
1.00917,0.787995
1.211,0.52354
2.24489,0.377141
1.16753,0.836714
2.28296,0.443686
1.43325,0.799769
1.39845,0.734559
1.65481,0.546108
1.7593,0.659545
1.33363,0.703883
1.32755,0.509844
1.03289,0.708638
1.21297,0.459844
2.03662,0.615147
2.29352,0.446017
2.13976,0.558509
1.08791,0.897492
1.30345,0.729927
1.17592,0.468724
2.1115,0.390743
1.53665,0.627979
1.5179,0.804493
1.4194,0.432061
1.83966,0.484967
2.2923,0.469009
1.88086,0.521943
1.74309,0.667292
1.83359,0.38641
1.81369,0.604562
2.1006,0.39135
2.18927,0.408416
1.32809,0.528416
1.89488,0.428985
1.97626,0.437537
1.88092,0.462107
1.34307,0.751237
1.98376,0.512121
1.05307,0.61525
2.00375,0.62581
1.21064,0.695665
1.21749,0.768611
2.0426,0.396548
1.4952,0.739748
2.42992,0.369984
1.12617,0.41804
1.92002,0.485401
1.41893,0.560048
1.01235,0.793339
2.24817,0.378541
1.32934,0.410361
2.00518,0.624372
2.06433,0.552304
2.00641,0.393942
1.52977,0.53045
1.36498,0.704799
1.37146,0.436959
1.0093,0.549874
1.24872,0.506512
1.14181,0.584531
1.65514,0.658141
1.58016,0.594022
1.02263,0.726683
1.23136,0.557274
1.15991,0.677533
1.04532,0.961814
1.15171,0.822475
1.02259,0.668622
1.32933,0.622345
1.88725,0.613388
1.04395,0.526824
1.58685,0.62936
1.14322,0.431013
1.39247,0.686981
1.20495,0.774643
1.6265,0.501917
1.14436,0.515306
1.61124,0.435822
2.28762,0.453728
1.48521,0.724022
2.15505,0.491553
1.77705,0.553954
1.10711,0.602849
1.5487,0.601702
1.49152,0.463821
1.57975,0.435228
1.1152,0.485689
1.60492,0.66306
1.49724,0.46689
1.17583,0.657353
1.82654,0.385284
1.67995,0.592248
1.10621,0.393809
1.94361,0.433564
2.42891,0.381188
1.22516,0.869041
1.2711,0.567978
1.90246,0.435203
1.71383,0.539507
1.44498,0.597856
1.38959,0.719202
1.02494,0.412555
1.27251,0.407425
1.71646,0.643089
1.61379,0.566963
1.23591,0.893387
1.42456,0.805807
2.37849,0.46784
2.46804,0.369138
1.33561,0.395453
1.76867,0.644241
1.93963,0.408433
1.69156,0.508757
1.82939,0.670089
1.77841,0.588253
1.02645,0.589699
1.13505,0.884693
1.86723,0.561734
1.75089,0.400603
2.34702,0.433295
1.26242,0.629968
2.14279,0.401325
1.98891,0.621029
1.76539,0.505836
2.58618,0.375179
1.41197,0.414521
2.23345,0.410802
1.20231,0.812546
2.09785,0.558108
1.65053,0.604468
1.37323,0.672786
1.49152,0.706741
1.06544,0.722572
1.6236,0.710334
1.30264,0.640998
2.21975,0.547465
1.50951,0.600469
1.08156,0.755656
2.04372,0.537705
2.04693,0.595921
1.23855,0.431873
2.03862,0.466537
1.8582,0.403169
1.37189,0.731397
1.79779,0.455355
1.14563,0.612481
1.53488,0.405957
1.88096,0.464612
1.51833,0.636581
1.55863,0.4711
2.60458,0.382531
1.0563,0.955836
1.00927,0.544498
1.43902,0.647783
1.42209,0.702217
2.18962,0.537407
2.53431,0.43211
1.99067,0.45699
1.92357,0.463342
2.50469,0.412173
1.30527,0.829602
1.08291,0.656711
1.29915,0.693769
1.57761,0.709408
1.69827,0.668108
1.17082,0.63644
1.37603,0.565678
1.764,0.565911
1.06071,0.93392
1.07545,0.74564
1.08356,0.810953
1.86497,0.547062
1.93127,0.468161
2.12411,0.431807
1.30572,0.636127
1.0384,0.586004
1.52146,0.477746
2.4648,0.445398
2.30589,0.455226
1.26954,0.800674
1.2086,0.406184
1.24366,0.427819
1.74258,0.44291
1.53762,0.646402
2.52631,0.375142
1.76727,0.557615
2.31168,0.475932
1.44221,0.467281
2.41642,0.376784
1.77558,0.489651
1.74005,0.506233
2.62871,0.374306
1.11175,0.679137
1.53908,0.773224
2.0169,0.455991
1.05938,0.871663
1.95372,0.530059
1.21745,0.615829
1.00411,0.714542
1.06583,0.549852
1.34173,0.527045
1.75097,0.415736
1.73981,0.448115
1.1063,0.796836
1.18763,0.86752
1.25285,0.381057
1.09471,0.625324
2.22703,0.420786
2.1136,0.491049
1.74324,0.448979
1.45567,0.369072
1.15877,0.656285
1.95256,0.508439
2.46512,0.389328
1.13453,0.771942
1.69906,0.605578
1.38026,0.845378
1.57238,0.492162
1.95344,0.486986
1.52698,0.673492
1.15047,0.910911
2.6214,0.383564
1.3097,0.480383
2.20951,0.522543
1.15307,0.690117
1.4258,0.426077
2.53748,0.416719
1.61707,0.491302
1.25836,0.757043
1.13658,0.67103
1.50272,0.80006
1.25734,0.711077
1.15537,0.898037
1.77333,0.494862
1.11522,0.584168
1.08021,0.758792
1.35384,0.827955
1.37679,0.560628
1.23599,0.678936
2.21159,0.457188
1.27056,0.853906
2.05117,0.437611
1.23889,0.682491
2.00847,0.4939
1.51811,0.531499
1.10191,0.894654
1.91439,0.62002
1.25001,0.707352
1.22895,0.542975
1.23498,0.610495
1.30447,0.80598
1.20993,0.433195
1.97956,0.570336
2.15222,0.439209
2.0442,0.422525
2.30379,0.371541
1.0998,0.715171
1.19329,0.461283
1.26566,0.457163
1.02031,0.915428
1.47424,0.420671
2.02656,0.369522
1.91422,0.483597
1.03709,0.579848
1.04072,0.42349
2.10655,0.561203
2.18755,0.48327
1.27161,0.62748
1.24031,0.528784
1.7166,0.549103
1.81074,0.522305
1.44628,0.475072
1.01563,0.4518
1.0278,0.619753
1.37757,0.472083
1.85905,0.487551
2.14856,0.572205
1.88073,0.575531
1.0499,0.908379
1.8387,0.678435
1.1506,0.882421
1.64358,0.416306
1.47615,0.723268
2.42094,0.399101
1.61164,0.676518
1.09145,0.725007
1.85377,0.622068
1.02807,0.950499
1.17695,0.681817
1.72224,0.536021
1.17371,0.518495
2.23026,0.455523
1.00444,0.499909
1.05891,0.634735
1.39259,0.437456
1.70144,0.626913
1.04415,0.928347
1.02761,0.61925
1.27301,0.53633
2.01271,0.518265
1.6616,0.548512
1.78931,0.609284
1.93265,0.431643
1.92685,0.472016
1.98928,0.440552
1.50377,0.62793
1.61354,0.698823
1.17076,0.724709
1.33082,0.837803
1.4145,0.519165
2.08641,0.475012
1.01226,0.94343
1.58926,0.577808
2.11929,0.544339
1.98642,0.378701
1.92339,0.393116
1.01549,0.520218
1.47048,0.766301
1.57731,0.556524
1.04739,0.602216
2.50752,0.382476
2.15972,0.509288
1.53124,0.372253
1.19225,0.399555
1.69175,0.38742
2.15113,0.443372
2.07806,0.444273
1.09737,0.944428
2.21744,0.466767
1.01168,0.68898
1.24093,0.888357
1.57794,0.643506
2.12516,0.400781
1.44827,0.510843
1.32085,0.639744
1.59663,0.761363
2.48956,0.394504
2.03884,0.475891
1.10139,0.82499
1.44511,0.695193
1.10679,0.960577
1.79451,0.424366
1.57869,0.528775
1.22743,0.652548
1.76867,0.630935
1.84333,0.394702
1.70887,0.633365
1.19176,0.391481
1.83786,0.635643
1.19044,0.737697
1.4657,0.566802
1.44556,0.610543
1.01408,0.758183
1.0447,0.786323
2.56207,0.371
1.82118,0.468934
1.89695,0.533724
1.37694,0.584881
1.98924,0.368012
1.62285,0.466993
1.71336,0.396284
2.08946,0.422927
1.42496,0.630849
1.57095,0.618597
1.22042,0.410391
1.40729,0.776344
1.30336,0.579254
1.15157,0.806998
1.05269,0.494566
2.18631,0.457935
2.0217,0.515433
2.04394,0.475215
1.02125,0.55527
1.99111,0.582198
2.14657,0.470665
1.86727,0.589012
1.02565,0.601491
1.17225,0.438352
1.56277,0.645161
1.38784,0.711522
1.17816,0.801882
1.04924,0.794823
1.45375,0.446881
1.11002,0.427966
1.7519,0.677063
1.85443,0.456748
1.24724,0.639803
1.43047,0.543594
1.28002,0.466434
1.95469,0.461561
1.06495,0.875195
1.60817,0.704829
1.84007,0.668189
2.07687,0.429899
1.99288,0.379902
2.18816,0.368191
1.67353,0.425808
1.00007,0.730626
1.07611,0.600966
1.58725,0.429543
1.31362,0.695688
2.29876,0.500423
1.9423,0.424526
1.88721,0.641455
1.35473,0.504034
2.43607,0.433086
1.98993,0.533978
1.21824,0.701662
1.81276,0.551102
1.20176,0.878712
2.1056,0.579722
1.50136,0.609486
1.47291,0.488481
1.21443,0.59096
1.01659,0.458496
1.01435,0.509482
1.29677,0.490967
1.0888,0.4964
1.37265,0.424836
1.06819,0.503138
2.14425,0.524251
1.46588,0.740117
1.47102,0.437407
1.55925,0.572256
1.08185,0.455345
1.59212,0.525308
1.40533,0.683945
1.0149,0.707899
1.24145,0.840635
1.83698,0.504868
2.49912,0.408593
1.04654,0.388248
1.27787,0.446057
1.32262,0.433342
1.11553,0.442852
2.009,0.602883
1.52868,0.72269
1.28386,0.616025
1.20568,0.682937
2.18694,0.460929
1.89687,0.506664
1.99555,0.409864
1.36746,0.635231
1.76249,0.701985
1.33008,0.382038
1.63683,0.550813
2.00825,0.544934
1.26885,0.438007
1.02788,0.522133
2.17488,0.399123
1.35502,0.690929
1.89802,0.643423
2.09925,0.458922
1.21299,0.640082
1.72605,0.383961
1.39336,0.514702
1.01032,0.759095
1.96901,0.379824
1.38305,0.722836
1.0125,0.446435
1.12979,0.395388
2.14584,0.384942
1.32566,0.532329
1.45775,0.663566
2.04584,0.456364
1.27043,0.878568
1.56865,0.637598
1.27498,0.468777
1.01736,0.772179
1.59409,0.443981
1.35617,0.578315
1.52089,0.713188
1.18522,0.447412
1.07308,0.520509
1.21023,0.36903
2.08209,0.532394
2.01116,0.529138
1.49179,0.741895
1.27602,0.897439
1.61796,0.419425
1.64696,0.636482
1.94956,0.529967
1.23519,0.862822
1.98862,0.602841
1.51235,0.694483
1.79855,0.626075
1.61499,0.583536
1.16784,0.674074
2.37259,0.491134
1.32552,0.764124
2.14815,0.549155
1.35368,0.473411
1.79497,0.572532
2.41695,0.38479
1.43932,0.696119
1.85,0.560891
1.3382,0.73503
1.85355,0.651031
1.39493,0.787274
1.24868,0.848265
1.47071,0.485131
1.66891,0.6546
1.43005,0.611257
1.8439,0.369873
1.39349,0.771606
1.04083,0.903225
1.40925,0.562531
1.32662,0.387699
1.96124,0.503365
1.73041,0.543639
1.652,0.752186
1.13136,0.948774
1.58709,0.515375
2.31606,0.414661
2.55499,0.388567
1.06652,0.610218
1.61148,0.763721
1.00229,0.587201
1.56498,0.555456
1.29155,0.679704
1.9844,0.536319
1.17569,0.560775
1.25477,0.54087
1.7706,0.384285
1.49334,0.629899
1.4731,0.552155
1.17963,0.558709
1.50092,0.69654
1.39359,0.537312
1.15847,0.873909
1.21514,0.409823
1.55837,0.417307
1.26553,0.688832
1.43637,0.4227
1.47222,0.377673
1.73504,0.692321
1.17931,0.581852
2.11965,0.491167
1.84065,0.508791
1.29733,0.726441
1.19148,0.434824
1.24607,0.586002
2.28162,0.44315
1.9051,0.526375
1.16138,0.906658
1.29863,0.583451
1.85206,0.683987
1.47424,0.665775
1.26159,0.693022
1.59678,0.575631
1.19515,0.731693
1.04709,0.773088
1.31339,0.740449
1.40917,0.517149
1.24588,0.691104
1.24454,0.590496
1.07143,0.963309
2.33683,0.424405
1.17028,0.368405
1.24681,0.67872
1.42743,0.764179
1.01803,0.623157
1.21013,0.6171
1.21504,0.915357
1.89285,0.613438
1.1767,0.493465
1.10521,0.395981
2.11844,0.382131
1.35095,0.485113
1.21431,0.911058
1.43318,0.79729
2.39428,0.433892
1.14006,0.647572
1.66614,0.582136
1.55136,0.786085
1.62158,0.745268
1.13369,0.764858
2.42919,0.373615
1.33486,0.780288
1.13003,0.749337
1.07272,0.495875
1.1786,0.65281
1.42781,0.393261
1.42082,0.590354
1.23065,0.551773
1.34553,0.736443
1.76842,0.420297
1.76969,0.651262
1.26404,0.411194
1.07725,0.880527
2.01174,0.473801
1.12192,0.923187
1.23776,0.860419
1.62207,0.377202
1.85928,0.473923
2.20869,0.515492
1.86714,0.488471
1.47947,0.760147
1.19244,0.886569
1.21877,0.502155
1.65052,0.515625
1.78039,0.515821
1.6498,0.624275
2.19631,0.534392
1.7723,0.488121
1.47062,0.599851
1.08933,0.732922
1.08182,0.633903
2.47996,0.448611
1.93124,0.481433
1.60042,0.532327
1.54029,0.633588
1.55033,0.556921
1.00472,0.431871
2.18059,0.375524
1.20081,0.810241
2.42674,0.402512
1.48555,0.684125
1.24925,0.849212
1.98382,0.431972
1.20938,0.658135
1.22338,0.426127
2.51611,0.379654
1.0962,0.374668
1.65402,0.551713
1.2675,0.605326
1.77762,0.573752
2.42998,0.470715
1.17849,0.639594
2.55217,0.376727
1.48998,0.512723
1.30849,0.475732
1.17925,0.805702
1.08932,0.894827
1.76393,0.429988
1.98305,0.627493
1.48077,0.457679
1.53466,0.717129
1.50572,0.591633
1.03482,0.856403
1.06463,0.463582
2.23176,0.429508
1.31808,0.519506
1.42436,0.580535
1.36749,0.529116
1.90448,0.399591
1.01327,0.695874
1.07152,0.38585
1.43485,0.376414
2.0544,0.498885
1.10745,0.636538
1.56707,0.537317
2.60851,0.394762
2.57645,0.389531
1.11005,0.703065
1.33728,0.648626
1.00785,0.439967
1.47303,0.52262
2.20929,0.511666
1.78035,0.711351
1.13804,0.544302
1.26218,0.604927
2.41993,0.438614
1.51371,0.770571
1.53325,0.377862
1.27719,0.371577
1.98379,0.573646
1.82634,0.694114
1.37441,0.61861
1.01797,0.64252
1.79302,0.368226
2.02776,0.577996
2.31483,0.503665
1.266,0.78081
1.00094,0.387586
1.05497,0.845544
1.63915,0.747457
1.21689,0.513962
1.71113,0.620373
2.13618,0.522999
1.7422,0.48236
2.34181,0.375383
2.30939,0.459312
1.14438,0.852889
2.17375,0.563796
1.94347,0.623332
1.88456,0.443058
1.27467,0.753802
1.1798,0.563999
1.03586,0.760428
1.7226,0.614973
1.24175,0.689029
2.38268,0.438481
1.25146,0.376158
1.1855,0.779516
1.11205,0.613985
1.53461,0.49975
1.789,0.394478
2.35597,0.403854
1.00254,0.936062
1.86511,0.439715
2.47361,0.387541
1.27103,0.894197
1.40281,0.625855
1.6098,0.527651
1.39889,0.468293
1.15586,0.91015
1.17155,0.515786
1.42407,0.381555
1.02048,0.695978
1.6991,0.397136
1.35736,0.794852
2.09053,0.499952
1.78017,0.629161
1.53656,0.802453
2.47852,0.392057
1.84237,0.398981
1.80337,0.623157
1.46342,0.803942
1.9039,0.397095
1.67715,0.5073
1.91593,0.561658
1.27356,0.738819
2.00021,0.555469
1.11031,0.800018
1.9559,0.401244
1.88277,0.376435
1.00599,0.929707
2.08722,0.486311
1.73558,0.711374
1.70672,0.470223
1.11108,0.790643
1.9015,0.414143
1.90934,0.516057
1.0605,0.890653
1.52563,0.601038
1.24659,0.815261
1.24286,0.402158
1.87611,0.589127
1.33751,0.461896
1.64983,0.648664
1.31806,0.80831
1.85775,0.556572
1.44552,0.690948
2.28668,0.508228
1.55862,0.569438
1.39339,0.586849
1.95921,0.378096
1.38364,0.409617
1.42378,0.820342
1.59735,0.540794
1.62575,0.435151
1.53045,0.558034
1.2037,0.665302
2.22733,0.414225
1.03539,0.556696
1.42801,0.398798
1.08596,0.736871
1.07559,0.420388
1.0349,0.500436
1.89219,0.606466
1.37223,0.655231
1.99553,0.500488
1.52996,0.571349
1.37598,0.392941
1.72204,0.721771
1.12052,0.688315
1.36148,0.844914
1.04704,0.836126
2.04285,0.607607
1.17711,0.503963
2.18782,0.401787
1.06942,0.578721
1.05568,0.916389
1.57244,0.671939
1.88154,0.372681
1.37028,0.643794
1.05389,0.452875
2.01182,0.541268
1.58784,0.553787
1.28354,0.532703
1.55596,0.702272
1.15195,0.575238
1.21838,0.375195
1.66843,0.41121
1.66846,0.589897
1.59077,0.692876
1.44981,0.640211
1.16359,0.629354
1.09272,0.827055
1.00544,0.900847
2.37407,0.409311
1.6789,0.472378
1.04142,0.45141
2.0139,0.379846
1.74934,0.3766
1.22251,0.803242
2.29987,0.506509
1.48041,0.619546
2.29708,0.441861
1.60154,0.453818
2.00364,0.372802
1.47435,0.679223
1.43724,0.582955
1.22023,0.839301
1.07384,0.714185
1.47857,0.73222
1.58157,0.391516
1.91072,0.539284
1.2979,0.6263
1.29413,0.397222
1.93227,0.568084
1.37609,0.43466
1.22447,0.736584
1.93873,0.647424
1.73542,0.68239
2.20038,0.454491
1.13839,0.741104
1.31558,0.787571
1.52404,0.78306
2.39728,0.469928
2.12675,0.44987
1.3905,0.685775
1.38752,0.846402
1.1142,0.638711
1.80326,0.690077
1.47412,0.629987
1.69621,0.385648
1.69346,0.377044
1.90316,0.569287
1.20706,0.666761
1.50349,0.759933
1.18742,0.647498
2.10495,0.592251
1.27009,0.46274
1.39589,0.528018
1.73133,0.689717
2.03017,0.44762
1.5258,0.78409
1.02769,0.674994
1.27346,0.86698
2.18825,0.451796
1.45034,0.416611
1.85356,0.413592
1.66081,0.374396
2.06462,0.503917
1.60846,0.577634
1.92043,0.631066
1.10679,0.865967
2.26268,0.487959
1.71862,0.514732
1.72647,0.731552
1.83259,0.559168
2.25483,0.521763
1.34755,0.507659
1.16191,0.789936
1.28337,0.393996
1.97465,0.392777
2.05921,0.58742
1.25173,0.90628
1.81583,0.65622
2.04124,0.514589
1.0756,0.550954
1.09625,0.478073
1.18016,0.624516
1.48325,0.371483
1.27206,0.756943
1.2612,0.74569
1.80161,0.622444
2.1414,0.48175
1.00329,0.684325
1.66018,0.567845
2.06751,0.390221
1.53907,0.445756
1.20217,0.811374
2.20184,0.476063
1.32182,0.472771
1.0397,0.498975
1.78489,0.499969
1.05684,0.895676
1.07481,0.427267
1.34313,0.449031
2.53878,0.409547
1.91673,0.425268
1.89099,0.570147
1.65419,0.442508
1.0484,0.430054
1.48384,0.664188
1.21836,0.772201
2.38431,0.392838
1.01028,0.569138
1.82443,0.694935
1.59791,0.689668
1.32434,0.531619
1.40433,0.471875
1.25932,0.454595
1.6652,0.440809
1.14983,0.872852
2.19504,0.430333
1.20827,0.69057
1.31911,0.840684
1.22622,0.73124
1.60468,0.4637
1.49969,0.683402
1.32852,0.492796
1.12799,0.798059
1.72357,0.71826
1.06147,0.961755
1.52253,0.595226
2.25857,0.390081
1.76624,0.552982
1.15044,0.721236
1.50471,0.448842
1.02933,0.787386
1.68477,0.728136
1.39533,0.39136
1.93165,0.473837
2.06874,0.395244
1.41349,0.676674
1.33664,0.494304
1.55727,0.457405
1.61502,0.741139
1.63009,0.752532
1.29963,0.73722
1.6203,0.706932
1.05503,0.551013
1.59333,0.468919
2.6544,0.38815
2.44627,0.425213
1.08527,0.829551
1.52846,0.407342
1.77244,0.421288
1.16095,0.828115
2.16579,0.457676
1.18144,0.926783
1.96891,0.469338
1.86111,0.670299
1.04643,0.381988
1.50397,0.763426
1.20263,0.873136
1.44888,0.445863
1.05077,0.682985
1.58706,0.457538
1.84656,0.60424
1.38577,0.389191
1.17557,0.767779
1.14411,0.660175
1.64819,0.58458
2.22084,0.533364
2.15314,0.394761
1.14891,0.551191
1.69957,0.369291
1.23211,0.648048
1.33442,0.633742
1.10394,0.784219
1.44472,0.83338
1.44452,0.715989
1.34751,0.731344
1.23676,0.64083
1.21785,0.561276
1.07049,0.745889
1.9569,0.416881
1.253,0.47129
1.05954,0.520149
2.40559,0.419707
1.5762,0.646736
1.75822,0.489132
2.01247,0.54523
2.07114,0.520249
1.76714,0.447549
1.27743,0.759159
1.70556,0.686988
1.48134,0.418263
1.06654,0.441991
1.8718,0.599619
1.84675,0.368236
1.44907,0.456752
1.70263,0.453581
1.04575,0.835868
2.12888,0.56837
1.64075,0.758803
1.22,0.686348
1.98815,0.607824
1.07853,0.647481
1.38984,0.49181
1.81297,0.654049
1.05783,0.568706
1.41131,0.416346
1.51064,0.569683
2.08697,0.574153
1.19787,0.54109
1.40445,0.413417
1.71687,0.436612
1.36104,0.762608
1.61367,0.713166
2.25093,0.530819
2.34564,0.436408
2.0357,0.399733
1.32932,0.455306
1.76188,0.475303
1.27248,0.701103
1.66212,0.41397
1.007,0.895539
1.82405,0.389349
1.00743,0.422528
1.93978,0.475194
1.14484,0.587717
1.12197,0.900299
1.49775,0.706217
1.5693,0.745773
1.94228,0.551031
1.70539,0.554004
2.14277,0.552152
1.03081,0.900978
1.27789,0.403689
1.69378,0.69359
1.35003,0.681814
1.75696,0.578431
1.01441,0.456026
1.13895,0.450003
2.13207,0.579026
1.28243,0.646019
2.00889,0.412633
1.21757,0.649639
1.6384,0.755177
1.49326,0.431075
2.15973,0.419172
1.05723,0.763484
1.17823,0.921469
1.49974,0.637626
1.11634,0.741223
2.04135,0.475886
1.72091,0.734108
1.66719,0.676677
2.13156,0.567485
2.17834,0.382708
1.73391,0.607788
1.20607,0.659105
2.23178,0.394166
2.02514,0.471433
1.34001,0.481931
1.46206,0.538958
1.23536,0.678837
1.05828,0.846077
1.80743,0.70039
1.35605,0.543204
1.55717,0.708497
1.07094,0.497148
2.09252,0.528117
2.25462,0.422351
1.32977,0.711896
1.30904,0.807588
1.30024,0.816483
1.65046,0.526522
1.68947,0.392613
1.16672,0.49642
1.0048,0.967455
1.81063,0.696567
1.82321,0.500328
1.51104,0.752165
1.18053,0.65749
2.13764,0.558057
1.05209,0.837164
1.55735,0.645734
1.64888,0.40293
1.44097,0.540734
1.91317,0.632944
1.36361,0.791506
1.0479,0.607856
1.78224,0.604391
1.25866,0.454605
1.77539,0.401572
1.48758,0.749888
1.21434,0.738267
1.23354,0.685098
1.59422,0.586702
1.37993,0.843662
1.32512,0.873767
1.73825,0.45093
1.46742,0.637709
1.38043,0.738207
2.00371,0.374673
1.04729,0.747148
1.04487,0.54828
1.23577,0.58835
1.41035,0.481358
2.20301,0.452837
2.19643,0.554701
1.72756,0.503272
1.64648,0.515161
1.60029,0.463951
1.05195,0.980436
1.39639,0.675643
2.05118,0.503025
1.57348,0.585822
1.79816,0.552329
1.54337,0.760589
2.24869,0.460226
1.07769,0.383337
2.24614,0.389371
2.01189,0.400745
1.94114,0.513779
1.20249,0.828045
1.04383,0.380902
1.56788,0.631587
1.0615,0.862762
2.46179,0.458275
1.87032,0.435985
1.04098,0.569927
1.9349,0.451495
1.03645,0.86227
1.0166,0.429103
1.05445,0.427554
1.41018,0.520594
1.45644,0.747889
2.41486,0.415729
1.86307,0.653962
1.73365,0.674073
1.5417,0.609576
1.27574,0.709098
1.80642,0.529082
1.06555,0.740231
1.31655,0.535687
1.25403,0.499337
2.01554,0.45943
2.11438,0.374052
1.5436,0.686423
1.58134,0.487718
1.61648,0.746945
1.17073,0.45122
1.93932,0.542904
1.17028,0.794845
1.41794,0.63304
1.12551,0.891584
2.42747,0.412425
1.3239,0.528245
1.77286,0.423026
1.65886,0.578401
1.85528,0.517864
2.09345,0.394751
1.73114,0.514669
1.49091,0.725534
1.54564,0.543517
1.24667,0.463238
1.95544,0.45659
1.11388,0.557744
1.49911,0.654951
1.13387,0.78245
1.96008,0.592246
1.57147,0.446526
1.46833,0.536644
2.0128,0.48361
1.19267,0.480684
2.09441,0.411986
1.98973,0.40408
1.98853,0.551597
1.07664,0.736146
1.7681,0.66158
1.92018,0.462505
1.02802,0.76663
